orf#	start	end	strand	contig	id	annot	score	evalue	aln_length	interpro_annot	interpro_evalue
6	3635	4306	FALSE	NC_013748.1	NC_013748.1_6	""				Vaccinia Virus protein VP39	1.4e-08
7	4417	4617	FALSE	NC_013748.1	NC_013748.1_7	""					
8	5013	5537	TRUE	NC_013748.1	NC_013748.1_8	""					
9	5547	8963	TRUE	NC_013748.1	NC_013748.1_9	ORF6.faa	1100.2	0	1179		
10	8968	10521	TRUE	NC_013748.1	NC_013748.1_10	""				Peptidase S8/S53 domain	1.5e-51
11	10525	11331	TRUE	NC_013748.1	NC_013748.1_11	ORF8.faa	320.3	4e-98	250		
12	11341	12393	TRUE	NC_013748.1	NC_013748.1_12	ORF8.faa	141.4	1.5e-43	20		
13	12399	13223	TRUE	NC_013748.1	NC_013748.1_13	""				Concanavalin A-like lectins/glucanases	6.99e-11
14	13195	14592	TRUE	NC_013748.1	NC_013748.1_14	""				Pectin lyase-like	1.46e-10
15	14734	15852	TRUE	NC_013748.1	NC_013748.1_15	ORF10.faa	216.2	3.8e-66	334		
16	15928	16335	TRUE	NC_013748.1	NC_013748.1_16	""					
17	16336	16587	TRUE	NC_013748.1	NC_013748.1_17	""					
18	16751	17440	TRUE	NC_013748.1	NC_013748.1_18	""					
19	17440	17637	TRUE	NC_013748.1	NC_013748.1_19	""					
20	17640	18086	TRUE	NC_013748.1	NC_013748.1_20	""					
21	18074	19048	TRUE	NC_013748.1	NC_013748.1_21	ORF17.faa	417.9	1.1e-127	298		
22	19045	19281	TRUE	NC_013748.1	NC_013748.1_22	""					
23	19278	19574	TRUE	NC_013748.1	NC_013748.1_23	""					
24	19735	19950	TRUE	NC_013748.1	NC_013748.1_24	""					
25	19947	20528	TRUE	NC_013748.1	NC_013748.1_25	ORF21.faa	214	9e-66	191		
26	20525	21550	TRUE	NC_013748.1	NC_013748.1_26	""					
27	21550	22806	TRUE	NC_013748.1	NC_013748.1_27	ORF23.faa	567.9	6.3e-173	421		
28	22809	24488	TRUE	NC_013748.1	NC_013748.1_28	ORF24.faa	628.8	3.2e-191	510		
29	24498	26849	TRUE	NC_013748.1	NC_013748.1_29	""					
30	26850	27794	TRUE	NC_013748.1	NC_013748.1_30	""				Nucleic acid-binding proteins	7.37e-32
31	28084	29574	TRUE	NC_013748.1	NC_013748.1_31	""					
32	29622	30662	TRUE	NC_013748.1	NC_013748.1_32	""					
33	30689	31057	TRUE	NC_013748.1	NC_013748.1_33	""				RuvA domain 2-like	6.67e-09
80	43864	44124	FALSE	NC_015659.1	NC_015659.1_80	""					
81	44194	44580	FALSE	NC_015659.1	NC_015659.1_81	""				RuvA domain 2-like	1.26e-10
82	44583	46085	FALSE	NC_015659.1	NC_015659.1_82	""					
83	46368	47315	FALSE	NC_015659.1	NC_015659.1_83	""				Nucleic acid-binding proteins	1.71e-30
84	47329	49692	FALSE	NC_015659.1	NC_015659.1_84	""				P-loop containing nucleoside triphosphate hydrolases	9.03e-06
85	49714	51330	FALSE	NC_015659.1	NC_015659.1_85	ORF24.faa	634.3	7.2e-193	506		
86	51330	52586	FALSE	NC_015659.1	NC_015659.1_86	ORF23.faa	560.7	1.1e-170	421		
87	52586	53617	FALSE	NC_015659.1	NC_015659.1_87	""					
88	53614	54198	FALSE	NC_015659.1	NC_015659.1_88	ORF21.faa	214.6	6e-66	192		
89	54195	54410	FALSE	NC_015659.1	NC_015659.1_89	""					
90	54571	54879	FALSE	NC_015659.1	NC_015659.1_90	""					
91	54876	55115	FALSE	NC_015659.1	NC_015659.1_91	""					
92	55112	56053	FALSE	NC_015659.1	NC_015659.1_92	ORF17.faa	403.2	3.4e-123	292		
93	56056	56508	FALSE	NC_015659.1	NC_015659.1_93	""					
94	56718	57419	FALSE	NC_015659.1	NC_015659.1_94	""					
95	57609	57998	FALSE	NC_015659.1	NC_015659.1_95	""					
96	58100	59266	FALSE	NC_015659.1	NC_015659.1_96	ORF10.faa	332.9	1.3e-101	325		
97	59282	60325	FALSE	NC_015659.1	NC_015659.1_97	""				Integrin alpha N-terminal domain	1.83e-14
98	60397	61155	FALSE	NC_015659.1	NC_015659.1_98	""					
99	61160	62224	FALSE	NC_015659.1	NC_015659.1_99	ORF8.faa	145	1.3e-44	27		
100	62238	63056	FALSE	NC_015659.1	NC_015659.1_100	ORF8.faa	316.1	8.1e-97	260		
101	63059	64627	FALSE	NC_015659.1	NC_015659.1_101	""				Peptidase S8/S53 domain	1.3e-43
102	64638	67985	FALSE	NC_015659.1	NC_015659.1_102	ORF6.faa	1203.2	0	1178		
103	67999	68658	FALSE	NC_015659.1	NC_015659.1_103	""					
1	43	357	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_1	""					
2	350	646	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_2	""					
3	643	1920	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_3	ORF17.faa	402.5	6.4e-123	299		
4	1923	2273	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_4	""					
5	2287	2478	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_5	""					
6	2490	3200	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_6	""					
7	3390	3632	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_7	""					
8	3721	4800	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_8	ORF10.faa	330.4	8.6e-101	325		
9	4962	5726	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_9	""				S-adenosyl-L-methionine-dependent methyltransferases	1.82e-38
10	5743	5910	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_10	""				twin-arginine translocase TatA/TatE family subunit	1.2e-16
11	5996	7669	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_11	""					
12	7684	8643	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_12	""					
13	8834	9814	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_13	""				Homing endonuclease associated repeat	3.6e-23
14	9975	10757	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_14	ORF8.faa	359	7.4e-110	258		
15	10760	12328	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_15	""				Peptidase S8/S53 domain	1.3e-49
16	12325	16005	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_16	ORF6.faa	1206.3	0	1180	Quinoprotein alcohol dehydrogenase-like	2.12e-24
17	16015	16656	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_17	""					
18	16979	17179	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_18	""					
19	17258	17563	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_19	""					
20	17560	18066	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_20	""					
21	18444	19166	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_21	""					
22	19293	19562	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_22	""					
23	19595	19972	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_23	""					
24	19995	21020	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_24	""				Homing endonuclease associated repeat	1.2e-16
25	21436	22485	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_25	""				P-loop containing nucleoside triphosphate hydrolases	1.3e-29
26	22525	22812	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_26	""				"""Winged helix"" DNA-binding domain"	1.28e-19
27	22863	23258	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_27	""					
28	23397	23696	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_28	""					
29	23679	23993	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_29	""					
30	24214	24570	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_30	""				"""Winged helix"" DNA-binding domain"	2.05e-07
31	24730	25116	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_31	""					
32	25482	26693	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_32	""					
33	26696	27007	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_33	""					
34	27118	28110	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_34	""					
35	28798	29034	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_35	""				"""Winged helix"" DNA-binding domain"	1.9e-08
36	29434	29742	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_36	""					
37	29743	30009	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_37	""					
38	30009	30443	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_38	""					
39	30440	30778	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_39	""					
40	30775	31134	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_40	""					
41	31134	31997	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_41	""					
42	31994	32092	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_42	""					
43	32089	32286	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_43	""					
44	32283	32882	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_44	""				DNA N-6-adenine-methyltransferase (Dam)	1.5e-19
45	32879	33127	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_45	""					
46	33124	33387	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_46	""					
47	33384	34538	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_47	""				Vaccinia Virus protein VP39	8.4e-45
48	34535	35062	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_48	""					
49	35276	35686	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_49	""					
50	35683	36279	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_50	""				Chaperone J-domain	2.09e-11
51	36276	36491	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_51	""					
52	36488	37198	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_52	""					
53	37195	37410	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_53	""					
54	37917	38234	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_54	""				"""Winged helix"" DNA-binding domain"	8.9e-15
55	38234	38629	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_55	""					
56	38629	38832	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_56	""					
57	38834	39067	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_57	""					
58	39068	39490	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_58	""					
59	39487	39903	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_59	""					
60	39904	40086	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_60	""					
61	40079	40273	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_61	""					
62	40270	40986	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_62	""					
63	41094	41747	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_63	""					
64	41744	42238	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_64	""					
65	42231	42473	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_65	""					
66	42476	43003	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_66	""					
67	42996	43277	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_67	""					
68	44355	44495	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_68	""					
69	44628	45473	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_69	""				P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE	6.3e-26
70	45476	45895	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_70	""					
71	45952	46404	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_71	""				HNHc	8.58724e-10
72	46505	46894	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_72	""				Archaeal Type IV pilin, N-terminal	1.7e-11
73	46944	47144	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_73	""					
74	47141	47341	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_74	""					
75	47478	47696	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_75	""					
76	47693	47968	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_76	""					
77	48489	48617	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_77	""					
78	48598	49878	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_78	""				Putative transposase DNA-binding domain	1.4e-18
79	49986	50213	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_79	""					
80	50206	50544	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_80	""					
81	50541	50792	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_81	""					
82	50785	50994	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_82	""					
83	51126	51335	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_83	""				RHH_NikR_HicB-like	2.25276e-08
84	51337	51759	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_84	""					
85	51760	51972	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_85	""					
86	51969	52409	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_86	""					
87	52406	52813	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_87	""					
88	52810	53214	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_88	""					
89	53207	53491	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_89	""					
90	53488	53778	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_90	""					
91	53964	54326	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_91	""					
92	54372	54572	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_92	""					
93	54631	55002	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_93	""					
94	55063	55410	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_94	""					
95	55451	55624	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_95	""					
96	55639	56079	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_96	""					
97	56076	56228	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_97	""					
98	56225	56491	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_98	""					
99	56488	56760	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_99	""					
100	56757	57131	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_100	""					
101	57124	57570	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_101	""				HNH_5	6.1e-13
102	57567	57803	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_102	""					
103	57900	58877	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_103	""					
104	58874	59023	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_104	""					
105	59090	59641	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_105	""				Family of unknown function (DUF5806)	2.6e-53
106	59628	60260	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_106	""				HNH NUCLEASE YAJD-RELATED	5.8e-10
107	60484	61716	TRUE	NZ_AOID01000019.1	NZ_AOID01000019.1_107	""				DNA breaking-rejoining enzymes	9.71e-20
108	61638	61868	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_108	""					
109	61873	63129	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_109	""					
110	63151	63810	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_110	""					
111	63817	64314	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_111	""					
112	64318	64569	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_112	""					
113	64842	67274	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_113	""					
114	67278	69359	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_114	ORF24.faa	711.1	4.4e-216	519		
115	69363	70724	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_115	ORF23.faa	548.2	7.6e-167	425		
116	70734	71720	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_116	""					
117	71720	71989	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_117	""					
118	71986	72660	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_118	ORF21.faa	225.3	3.6e-69	199		
119	72657	72995	FALSE	NZ_AOID01000019.1	NZ_AOID01000019.1_119	""					
84	69321	70109	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_84	""					
85	70336	70605	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_85	""					
86	70672	72252	FALSE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_86	""				ASPARAGINE SYNTHETASE (GLUTAMINE-HYDROLYZING)	8.7e-25
87	72401	72604	FALSE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_87	""					
88	72886	73563	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_88	""					
89	73573	76854	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_89	ORF6.faa	1100.7	0	1166		
90	76864	77655	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_90	ORF8.faa	321.3	2.3e-98	254		
91	77774	80164	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_91	""				Peptidase S8/S53 domain	5.7e-53
92	80161	81126	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_92	""					
93	81138	81662	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_93	""					
94	81659	82357	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_94	""				Concanavalin A-like lectins/glucanases	1.98e-21
95	82517	83545	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_95	ORF10.faa	334.7	4.1e-102	327		
96	83633	83881	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_96	""					
97	84036	84683	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_97	""					
98	84892	85347	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_98	""					
99	85344	86288	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_99	ORF17.faa	423.5	2.5e-129	297		
100	86285	86521	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_100	""					
101	86518	86808	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_101	""					
102	87080	87628	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_102	""				LEUCINE-RESPONSIVE REGULATORY PROTEIN	3e-21
103	87611	87736	FALSE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_103	""					
104	87853	88185	FALSE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_104	""				RmlC-like cupins	3.06e-17
105	88370	90403	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_105	""				5-OXOPROLINASE RELATED	0
106	90404	92206	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_106	""				Hydantoinase B/oxoprolinase	0
107	92577	92792	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_107	""					
108	92789	93373	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_108	ORF21.faa	218	6.1e-67	192		
109	93370	94398	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_109	""					
110	94395	95633	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_110	ORF23.faa	555.3	5e-169	420		
111	95634	97265	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_111	ORF24.faa	642	3.5e-195	510		
112	97634	100003	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_112	""					
113	100016	100963	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_113	""				Nucleic acid-binding proteins	4.28e-30
114	101243	101749	TRUE	NZ_AOIO01000049.1	NZ_AOIO01000049.1_114	""					
16	9131	9751	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_16	""					
17	9932	10495	FALSE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_17	""				Archaeal Type IV pilin, N-terminal	3.4e-24
18	10824	11612	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_18	""					
19	11686	11886	FALSE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_19	""					
20	12187	12837	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_20	""					
21	12848	16498	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_21	ORF6.faa	1340.9	0	1183	Quinoprotein alcohol dehydrogenase-like	1.65e-68
22	16495	18036	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_22	""				Peptidase S8/S53 domain	3.5e-52
23	18040	18813	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_23	ORF8.faa	354.5	1.2e-108	258		
24	18922	19956	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_24	ORF10.faa	289.7	1.4e-88	315		
25	20045	20293	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_25	""					
26	20448	21095	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_26	""					
27	21304	21759	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_27	""					
28	21756	22697	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_28	ORF17.faa	422.5	3.6e-129	298		
29	22694	22930	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_29	""					
30	22927	23217	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_30	""					
31	23387	23602	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_31	""					
32	23599	24183	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_32	ORF21.faa	219.8	1.2e-67	192		
33	24180	25208	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_33	""					
34	25205	26443	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_34	ORF23.faa	557.1	1e-169	420		
35	26444	28075	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_35	ORF24.faa	640.2	9.3e-195	512		
36	28090	30459	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_36	""					
37	30472	31419	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_37	""				Nucleic acid-binding proteins	5.65e-31
38	31699	33282	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_38	""					
39	33361	33810	TRUE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_39	""					
40	33877	34557	FALSE	NZ_AOIP01000022.1	NZ_AOIP01000022.1_40	""					
16	13545	14354	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_16	""				HNH_5	2.6e-08
17	14354	15601	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_17	""				orc1/cdc6 family replication initiation protein	6.9e-111
18	16589	18214	TRUE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_18	""					
19	18742	20757	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_19	""				P-loop containing nucleoside triphosphate hydrolases	3.61e-06
20	20867	21313	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_20	""					
21	21356	22855	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_21	ORF24.faa	593.3	9.8e-181	499		
22	23199	23945	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_22	ORF23.faa	301.2	2.9e-92	242		
23	23897	24472	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_23	ORF23.faa	67.1	3.3e-21	95		
24	24469	25500	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_24	""					
25	25500	26099	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_25	ORF21.faa	233.2	6.2e-72	195		
26	26106	26339	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_26	""					
27	26488	26769	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_27	""					
28	26769	27005	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_28	""					
29	27002	27916	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_29	ORF17.faa	359.2	4.3e-110	291		
30	27913	28017	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_30	""					
31	28049	29308	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_31	""				RNA-guided endonuclease TnpB family protein	3.6e-44
32	29362	29499	TRUE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_32	""					
33	29576	29893	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_33	""					
34	29890	30270	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_34	""					
35	30270	31013	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_35	""					
36	31010	31243	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_36	""					
37	31496	31804	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_37	""					
38	31801	32118	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_38	""					
39	32354	32644	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_39	""					
40	32646	34139	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_40	ORF10.faa	130.6	2.3e-40	160		
41	34248	35015	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_41	""				Intergrase catalytic core	2.5e-25
42	35062	35661	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_42	""					
43	35661	36479	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_43	""					
44	36486	37475	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_44	""					
45	37472	37612	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_45	""				mttA/Hcf106 family	1e-09
46	37599	37829	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_46	""					
47	37826	38638	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_47	ORF8.faa	275.9	7.3e-85	257		
48	38647	39438	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_48	""				Peptidase S8/S53 domain	1.3e-41
49	39435	40301	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_49	""					
50	40298	44122	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_50	ORF6.faa	956.5	8e-290	1228		
51	44457	45113	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_51	""					
52	45433	46260	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_52	""					
53	46307	48169	FALSE	NZ_AOJE01000051.1	NZ_AOJE01000051.1_53	""					
35	21506	21874	TRUE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_35	""				RuvA domain 2-like	7.63e-10
36	22086	23660	TRUE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_36	""					
37	23988	24965	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_37	""				Nucleic acid-binding proteins	1.4e-21
38	24958	27447	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_38	""				P-loop containing nucleoside triphosphate hydrolases	1.54e-06
39	27474	27668	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_39	""					
40	27665	29479	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_40	ORF24.faa	575.9	4.1e-175	504		
41	29479	30852	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_41	ORF23.faa	443.5	4.5e-135	425		
42	30849	31910	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_42	""					
43	31910	32602	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_43	ORF21.faa	216.8	1.4e-66	189		
44	32592	32885	FALSE	NZ_AOLM01000007.1	NZ_AOLM01000007.1_44	""					
